,listing_url,last_scraped,name,neighborhood_overview,host_id,host_name,host_location,host_response_time,host_acceptance_rate,host_thumbnail_url,host_neighbourhood,host_total_listings_count,host_has_profile_pic,neighbourhood,neighbourhood_group_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,availability_eoy,estimated_occupancy_l365d,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
49,https://www.airbnb.com/rooms/8916273,2025-03-19,Legal historic home 7 min train to NYC with yard,"Jersey City, New Jersey, United States<br /><br />This city is full of history and quaint restaurants and bars that earned it its nickname as “The Wall Street West”. The historic downtown has many million-dollar brownstones and row houses filled with charming historical 1800’s characteristics. Jersey City just recently spent 7 million dollars upgrading its main upscare pedestrian walkway downtown area with all stores and restaurants. A super fast commute to NYC with many restaurants and boutiques: walk to the subway and ride just 5 minutes to NYC World Trade Center.<br /> <br />The house, built in 1856,  is located in Downtown Jersey City with a lot to offer: Cafés, Restaurants ( Orale - Mexican cuisine Razza Pizza), Bars (Dullboy, The Ashford), Pharmacies ( CVS, Walgreens, Medly), and just minutes to Hudson River Waterfront Walkway (walk along the water and enjoy stunning views of NYC). Reserve your seat at the Wally Wall, Manhattan Yacht Club's floating clubhouse in the harbor.<br />",36881909,Peter,"New York, NY",within an hour,96%,https://a0.muscache.com/im/pictures/user/User-36881909/original/aa09be72-5983-44b4-b03b-436a96522cf8.jpeg?aki_policy=profile_small,Downtown Jersey City,5,t,Neighborhood highlights,,-74.04771,Entire home/apt,,1.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Paid parking garage off premises"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Trash compactor"", ""Barbecue utensils"", ""Board games"", ""Private entrance"", ""Self check-in"", ""Coffee"", ""Portable heater"", ""City skyline view"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Room-darkening shades"", ""Induction stove"", ""Free parking on premises"", ""Ethernet connection"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Ceiling fan"", ""Hot water"", ""Smoke alarm"", ""Window AC unit"", ""First aid kit"", ""Cleaning products"", ""Hot water kettle"", ""Baking sheet"", ""Laundromat nearby"", ""Iron"", ""Shower gel"", ""Radiant heating"", ""Fire extinguisher"", ""Books and reading material"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Paid parking on premises"", ""BBQ grill"", ""Essentials"", ""Bathtub"", ""Outdoor furniture"", ""Private backyard"", ""Shampoo""]",28,28,1125,28.0,,14,33,2025-03-19,3,173,168,2023-04-06,4.44,4.22,4.67,4.33,f,1,0
50,https://www.airbnb.com/rooms/9170657,2025-03-18,"Lovely 1, 2, or 3 Bedroom Home Mins To NYC","Great West Bergen Area of Jersey City, walking distance to Lincoln Park and shopping.",47725692,Charles,"Jersey City, NJ",within a day,100%,https://a0.muscache.com/im/pictures/user/3615ce43-19e5-4e83-9674-3e42604f9f3b.jpg?aki_policy=profile_small,,14,t,Neighborhood highlights,,-74.08723,Entire home/apt,2.0,3.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Private patio or balcony"", ""Free street parking"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""Hot water"", ""TV with standard cable"", ""Smoke alarm"", ""Iron"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Exterior security cameras on property"", ""Shampoo""]",5,5,1125,5.0,,30,85,2025-03-18,16,284,160,2015-12-19,4.57,4.68,4.65,4.51,f,1,0
51,https://www.airbnb.com/rooms/9329465,2025-03-18,"Jersey City, 20 Min. to Manhattan","Jersey City is a fun, friendly town with new places opening all year long. This thriving community has lots to offer to travelers looking for good food, entertainment and leisure. <br /><br />Please feel free to reach out to us for a link to the best local restaurants, bars, parks, PATH train information and more.",4307314,Daniel,"Jersey City, NJ",within a few hours,96%,https://a0.muscache.com/im/pictures/user/User-4307314/original/093122ef-6149-42d3-ac1f-7b2812e6784d.jpeg?aki_policy=profile_small,,2,t,Neighborhood highlights,,-74.05741,Entire home/apt,1.0,2.0,"[""Dining table"", ""Cooking basics"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Private entrance"", ""Coffee"", ""Air conditioning"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Bed linens"", ""Hot water"", ""TV with standard cable"", ""Smoke alarm"", ""First aid kit"", ""Fire extinguisher"", ""Books and reading material"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Exercise equipment""]",3,3,730,3.0,,0,0,2025-03-18,4,0,37,2015-12-21,4.81,4.86,4.91,4.76,f,1,0
52,https://www.airbnb.com/rooms/9433856,2025-03-18,Historic District - Doctor's Row Renovated Flat,"Beautiful Lincoln Park is only a half block away and is part of the newly designated historic district. The park boasts river-front views, a 9-hole golf course, tennis courts, bird sanctuary, and a grand fountain recently restored to its original glory (designed by Pierre J. Cheron, it is the world's largest concrete monument!). <br />There are many great restaurants in Jersey City, along with farmers' markets and easy access to grocery and other shopping. Restaurant recommendations will be provided on your arrival, along with local transportation info and other helpful tips.",10780955,Samantha,"Jersey City, NJ",within an hour,100%,https://a0.muscache.com/im/pictures/user/3796e037-bede-4bde-8dcd-785669792944.jpg?aki_policy=profile_small,,3,t,Neighborhood highlights,,-74.07806,Entire home/apt,1.0,1.0,"[""Dining table"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""50 inch HDTV with Amazon Prime Video, Netflix, Apple TV"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Lockbox"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Iron"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Shampoo""]",2,2,1125,2.0,,17,28,2025-03-18,25,222,230,2016-05-09,4.98,4.99,4.99,4.93,f,1,0
53,https://www.airbnb.com/rooms/9528158,2025-03-18,Sunny Private Room with Private Bathroom in JC,,49357921,Ying,"Jersey City, NJ",within an hour,93%,https://a0.muscache.com/im/pictures/user/c584aa1b-4522-4145-9a72-3e8920e0c211.jpg?aki_policy=profile_small,Greenville,21,t,,,-74.0884,Private room,3.0,1.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Luggage dropoff allowed"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""Free parking on premises"", ""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Patio or balcony"", ""Iron"", ""Shower gel"", ""Fire extinguisher"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Shampoo""]",30,30,1125,30.0,,0,0,2025-03-18,0,184,0,2015-12-29,4.4,4.55,4.8,4.63,f,0,0
54,https://www.airbnb.com/rooms/9531923,2025-03-18,BRIGHT AND COZY APARTMENT MINUTES TO NEW YORK CITY,"This cozy and warm Apt located in a safe neighborhood, on a street full of families and great people. If you are looking for a friendly place to stay while you enjoy the area, we are it! and is close and walking distance to Restaurants and Supermarkets.<br /> It’s two blocks from the bus stop to NYC public transportation takes you to Port Authority  42nd street Times Square buses runs very often every 5 to 8 minutes which We recommend. <br />""UBER"" is in Jersey YAY!!! ;D download the app and travel around for cheap !",49375477,Kenia,"New Jersey, United States",within a few hours,100%,https://a0.muscache.com/im/pictures/user/User-49375477/original/f2ea8c3a-0a59-4de9-9adf-04f8521674b0.jpeg?aki_policy=profile_small,,7,t,Neighborhood highlights,,-74.05154,Entire home/apt,1.0,1.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""Room-darkening shades"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib"", ""Ceiling fan"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Laundromat nearby"", ""Iron"", ""HDTV with Apple TV, Disney+"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Shampoo""]",2,2,365,2.0,,9,19,2025-03-18,22,138,202,2016-01-02,4.94,4.92,4.98,4.89,f,2,0
55,https://www.airbnb.com/rooms/9565291,2025-03-18,Private cozy room,,49357921,Ying,"Jersey City, NJ",within an hour,93%,https://a0.muscache.com/im/pictures/user/c584aa1b-4522-4145-9a72-3e8920e0c211.jpg?aki_policy=profile_small,Greenville,21,t,,,-74.09004,Private room,2.0,1.0,"[""Hair dryer"", ""Kitchen"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""Free parking on premises"", ""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""First aid kit"", ""Iron"", ""Fire extinguisher"", ""Heating"", ""Essentials"", ""Shampoo""]",30,30,365,30.0,,0,0,2025-03-18,5,122,255,2015-12-15,4.66,4.59,4.8,4.7,f,0,0
56,https://www.airbnb.com/rooms/9594147,2025-03-18,Cozy red studio 15 min walk to JSQ path station,"This is a cosmopolitan neighborhood. The Journal Square Path Station  (Jersey City-Hoboken's subway system that connects us to Manhattan)  is only 15 min walking distance away. We are very close to downtown Jersey City where you can find fancy restaurants and bars. Hoboken is also close by. Uber and the Citibike are affordable options to go to the Path Station and downtown, even to Hoboken. This studio  is close to Manhattan and offers great value for those venturing into the city. If you are from the suburbs or small cities of the US with no traffic, no crowds, be prepared for big city life. It’s a safe neighborhood. My family and I have lived in this neighborhood for almost two decades. None of my tenants, guests or neighbors have had an issue about safety. <br />If you want a good value for your money, this is the right place for you!<br />STREET PARKING: If you are planning to come with a car, you're lucky if you can find a spot on the street. Jersey City is a highly populated city",27553074,Ozgun,"Jersey City, NJ",within an hour,91%,https://a0.muscache.com/im/pictures/user/df5592d2-451e-4dcb-b7a9-cfc03a5ec0b9.jpg?aki_policy=profile_small,McGinley Square,6,t,Neighborhood highlights,,-74.06548309326172,Entire home/apt,1.0,0.0,"[""Dining table"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: wardrobe and dresser"", ""Gas stove"", ""Rice maker"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Changes conditioner"", ""Oven"", ""Toaster"", ""Self check-in"", ""Garden view"", ""Coffee"", ""Cleaning available during stay"", ""Lockbox"", ""Hangers"", ""Room-darkening shades"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""Window AC unit"", ""First aid kit"", ""Cleaning products"", ""Hot water kettle"", ""Baking sheet"", ""Iron"", ""Shower gel"", ""42 inch HDTV with standard cable"", ""Radiant heating"", ""Fire extinguisher"", ""Books and reading material"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Essentials"", ""Drying rack for clothing"", ""Shampoo""]",29,29,180,29.0,,19,62,2025-03-18,29,205,255,2015-12-20,4.87,4.93,4.99,4.85,f,4,0
57,https://www.airbnb.com/rooms/10081789,2025-03-19,Huge Private Room in the Heights,,51733184,Sneha,"Jersey City, NJ",within a few hours,91%,https://a0.muscache.com/im/pictures/user/User-51733184/original/51d570de-0030-4f19-9af4-b65b530c33fe.jpeg?aki_policy=profile_small,The Heights,3,t,,,-74.04755,Private room,,,"[""Cooking basics"", ""Body soap"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Host greets you"", ""Carbon monoxide alarm"", ""Microwave"", ""Oven"", ""Free washer \u2013 In unit"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Fast wifi \u2013 257 Mbps"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""Baking sheet"", ""Cleaning products"", ""Freezer"", ""Iron"", ""Clothing storage"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Books and reading material"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Bathtub"", ""Mosquito net"", ""Shampoo""]",28,28,1125,28.0,,16,17,2025-03-19,20,17,255,2023-10-09,4.68,4.36,4.95,4.73,f,0,0
58,https://www.airbnb.com/rooms/10263992,2025-03-19,Plush 1BR Near Statue of Liberty,"Why stay in Manhattan when you can savor the peace and quiet of this luxurious Jersey City high-rise? Away from the hustle and bustle of Times Square and Fifth Avenue, this Downtown Jersey City building is a better value than anything you’d find across the Hudson - and you can still get to NYC in minutes via the ferry or the PATH train.<br /><br />Rest and relax in this peaceful oasis perched on the edge of the river, which features plush mattresses, sophisticated wood furnishings, and spacious closets so you can unpack and stay for a while. In the bathroom, you’ll find masterful tile work and modern fixtures - plus towels and toiletries provided for your convenience.<br /><br />After a day at the Metropolitan Museum of Art, a matinee show on Broadway, or a packed agenda of meetings, you’re bound to be hungry, Cook up a storm in the full kitchen, which features stainless steel appliances, including a full-size fridge and freezer, an electric stove, an oven, a microwave, and a dishwashe",30283594,Global Luxury Suites,"Hawthorne, NJ",within an hour,99%,https://a0.muscache.com/im/pictures/user/61fc8c32-270f-451f-985c-271186c267a0.jpg?aki_policy=profile_small,Miami Beach,1982,t,Neighborhood highlights,,-74.03612,Entire home/apt,,1.0,"[""Pets allowed"", ""Building staff"", ""Hair dryer"", ""Kitchen"", ""Gym"", ""TV"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Hot water"", ""Smoke alarm"", ""Iron"", ""Heating"", ""Paid parking on premises"", ""Essentials"", ""Shampoo""]",28,28,1125,28.0,,14,74,2025-03-19,0,272,0,2017-04-11,4.5,4.5,4.0,4.5,t,37,0
59,https://www.airbnb.com/rooms/10264196,2025-03-19,Spacious 1BR | Work desk | Gym+Rooftop | JC by GLS,"Why stay in Manhattan when you can savor the peace and quiet of this luxurious Jersey City high-rise? Away from the hustle and bustle of Times Square and Fifth Avenue, this Downtown Jersey City building is a better value than anything you’d find across the Hudson - and you can still get to NYC in minutes via the ferry or the PATH train.<br /><br />Rest and relax in this peaceful oasis perched on the edge of the river, which features plush mattresses, sophisticated wood furnishings, and spacious closets so you can unpack and stay for a while. In the bathroom, you’ll find masterful tile work and modern fixtures - plus towels and toiletries provided for your convenience.<br /><br />After a day at the Metropolitan Museum of Art, a matinee show on Broadway, or a packed agenda of meetings, you’re bound to be hungry, Cook up a storm in the full kitchen, which features stainless steel appliances, including a full-size fridge and freezer, an electric stove, an oven, a microwave, and a dishwashe",30283594,Global Luxury Suites,"Hawthorne, NJ",within an hour,99%,https://a0.muscache.com/im/pictures/user/61fc8c32-270f-451f-985c-271186c267a0.jpg?aki_policy=profile_small,Miami Beach,1982,t,Neighborhood highlights,,-74.03699,Entire home/apt,,1.0,"[""Dining table"", ""Cooking basics"", ""Pets allowed"", ""Building staff"", ""Outdoor dining area"", ""Hair dryer"", ""Kitchen"", ""Single level home"", ""Pool table"", ""52 inch HDTV with standard cable"", ""Paid parking garage on premises \u2013 1 space"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Free washer \u2013 In unit"", ""Elevator"", ""Luggage dropoff allowed"", ""Self check-in"", ""Shared hot tub"", ""Bath & Body Works shampoo"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Central heating"", ""Bath & Body Works conditioner"", ""Ethernet connection"", ""Whirlpool stainless steel oven"", ""Fire pit"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""Whirlpool stainless steel electric stove"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Window guards"", ""Freezer"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Indoor fireplace"", ""Iron"", ""Shared outdoor pool"", ""Bath & Body Works body soap"", ""Shower gel"", ""Fire extinguisher"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""BBQ grill"", ""Whirlpool refrigerator"", ""Essentials"", ""Bathtub"", ""Outdoor furniture"", ""Shared gym in building""]",28,28,1125,28.0,,14,74,2025-03-19,0,272,0,2016-12-23,4.45,4.27,4.45,4.18,t,37,0
60,https://www.airbnb.com/rooms/10264615,2025-03-19,Bright+Spacious 1BR | Work Desk + WiFi | Near PATH,"Why stay in Manhattan when you can savor the peace and quiet of this luxurious Jersey City high-rise? Away from the hustle and bustle of Times Square and Fifth Avenue, this Downtown Jersey City building is a better value than anything you’d find across the Hudson - and you can still get to NYC in minutes via the ferry or the PATH train.<br /><br />Rest and relax in this peaceful oasis perched on the edge of the river, which features plush mattresses, sophisticated wood furnishings, and spacious closets so you can unpack and stay for a while. In the bathroom, you’ll find masterful tile work and modern fixtures - plus towels and toiletries provided for your convenience.<br /><br />After a day at the Metropolitan Museum of Art, a matinee show on Broadway, or a packed agenda of meetings, you’re bound to be hungry, Cook up a storm in the full kitchen, which features stainless steel appliances, including a full-size fridge and freezer, an electric stove, an oven, a microwave, and a dishwashe",30283594,Global Luxury Suites,"Hawthorne, NJ",within an hour,99%,https://a0.muscache.com/im/pictures/user/61fc8c32-270f-451f-985c-271186c267a0.jpg?aki_policy=profile_small,Miami Beach,1982,t,Neighborhood highlights,,-74.03591,Entire home/apt,,1.0,"[""Dining table"", ""Cooking basics"", ""Pets allowed"", ""Building staff"", ""Hair dryer"", ""52 inch HDTV"", ""Kitchen"", ""Paid parking garage on premises \u2013 1 space"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Free washer \u2013 In unit"", ""Outdoor pool - available seasonally"", ""Elevator"", ""Self check-in"", ""Coffee"", ""Bath & Body Works shampoo"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Central heating"", ""Bath & Body Works conditioner"", ""Ethernet connection"", ""Whirlpool stainless steel oven"", ""Dedicated workspace"", ""Bed linens"", ""Crib - available upon request"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""Whirlpool stainless steel electric stove"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Window guards"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Iron"", ""Bath & Body Works body soap"", ""Shower gel"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Paid parking off premises"", ""Whirlpool refrigerator"", ""Essentials"", ""Bathtub"", ""Shared gym in building"", ""Exercise equipment""]",28,28,1125,28.0,,14,74,2025-03-19,0,272,0,2019-11-30,5.0,5.0,5.0,5.0,t,37,0
